"Data","Municipio","Confirmados","Ultimo_Confirmado_Por_100k_habitantes","Novos_Confirmados_Dia","Mortos","Novos_Mortos_Dia","Ultimo_Rate_Mortos","is_repeated","Regiao","Latitude","Longitude","Area","Populacao","Densidade_Demografica","Tx_Geomet_Cresc_Anual_Popul_2010_2020","Grau_Urbanizacao","Ind_Envelhecimento","Popul_Menos_15Anos","Popul_60Anos_Mais","Razao_Sexos","Ind_Isolamento(%)","Total_Leitos_UTI_Adulto","Total_Leitos_UTI_Pediatrica","Total_SUS","Total_SUS_Pediatrica"
"18/04/2020","Rio Grande da Serra",9,"1.770.051",2,0,0,0.0,"False","Sudeste",-23.7442,-46.3975,36.34,49816,1370.83,1.27,100.0,59.08,19.8,11.7,97.42,0,0,0,0,0
"18/04/2020","Santa Isabel",3,"522.776",0,1,0,0.3333,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"18/04/2020","Santana de Parnaíba",54,"3.872.439",1,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,56,0,0,0,0
"18/04/2020","Santo André",236,"3.283.373",14,12,2,0.0508,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,54,30,0,0,0
"18/04/2020","Suzano",81,"2.721.436",7,6,0,0.0741,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,57,0,0,0,0
"18/04/2020","São Bernardo do Campo",294,"3.504.439",13,20,3,0.068,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,54,119,10,0,0
"18/04/2020","São Caetano do Sul",98,"6.082.159",4,4,0,0.0408,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,52,30,4,0,0
"18/04/2020","São Paulo",9428,"7.695.056",684,686,43,0.0728,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,53,957,20,20,0
"18/04/2020","Taboão da Serra",116,"400.464",6,7,1,0.0603,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,53,0,0,0,0
"18/04/2020","Vargem Grande Paulista",9,"1.711.124",0,3,0,0.3333,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"19/03/2020","Barueri",1,"0.36472",0,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,38,0,0,0,0
"19/03/2020","Carapicuíba",2,"0.49884",1,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,42,3,0,0,0
"19/03/2020","Cotia",2,"0.80254",1,0,0,0.0,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,46,0,0,0,0
"19/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,43,0,0,0,0
"19/03/2020","Guarulhos",1,"0.07251",0,0,0,0.0,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,42,23,2,0,0
"19/03/2020","Mauá",1,"0.21146",0,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,42,0,0,0,0
"19/03/2020","Osasco",1,"0.14318",0,0,0,0.0,"True","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,42,30,0,0,0
"19/03/2020","Santana de Parnaíba",1,"0.71712",0,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,47,0,0,0,0
"19/03/2020","Santo André",2,"0.27825",-4,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,43,30,0,0,0
"19/03/2020","Suzano",1,"0.33598",1,0,0,0.0,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,45,0,0,0,0
"19/03/2020","São Bernardo do Campo",3,"0.3576",0,0,0,0.0,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,42,119,10,0,0
"19/03/2020","São Caetano do Sul",1,"0.62063",-5,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,43,30,4,0,0
"19/03/2020","São Paulo",259,"211.394",45,5,2,0.0193,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,43,957,20,20,0
"19/03/2020","Vargem Grande Paulista",1,"190.125",1,0,0,0.0,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"20/03/2020","Barueri",1,"0.36472",0,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,39,0,0,0,0
"20/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,44,3,0,0,0
"20/03/2020","Cotia",2,"0.80254",0,0,0,0.0,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,47,0,0,0,0
"20/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,45,0,0,0,0
"20/03/2020","Guarulhos",1,"0.07251",0,0,0,0.0,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,44,23,2,0,0
"20/03/2020","Mauá",1,"0.21146",0,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,44,0,0,0,0
"20/03/2020","Mogi das Cruzes",1,"0.22429",1,0,0,0.0,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,45,0,0,0,0
"20/03/2020","Osasco",1,"0.14318",0,0,0,0.0,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,45,30,0,0,0
"20/03/2020","Santana de Parnaíba",2,"143.424",1,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,49,0,0,0,0
"20/03/2020","Santo André",3,"0.41738",1,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,45,30,0,0,0
"20/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,46,0,0,0,0
"20/03/2020","São Bernardo do Campo",4,"0.47679",1,0,0,0.0,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,44,119,10,0,0
"20/03/2020","São Caetano do Sul",4,"248.251",3,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,44,30,4,0,0
"20/03/2020","São Paulo",306,"249.755",47,9,4,0.0294,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,45,957,20,20,0
"20/03/2020","Vargem Grande Paulista",1,"190.125",0,0,0,0.0,"True","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"21/03/2020","Barueri",1,"0.36472",0,0,0,0.0,"True","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,53,0,0,0,0
"21/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"True","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,55,3,0,0,0
"21/03/2020","Cotia",2,"0.80254",0,0,0,0.0,"True","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,58,0,0,0,0
"21/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"True","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,55,0,0,0,0
"21/03/2020","Guarulhos",1,"0.07251",0,0,0,0.0,"True","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,56,23,2,0,0
"21/03/2020","Mauá",1,"0.21146",0,0,0,0.0,"True","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,53,0,0,0,0
"21/03/2020","Mogi das Cruzes",1,"0.22429",0,0,0,0.0,"True","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,56,0,0,0,0
"21/03/2020","Osasco",1,"0.14318",0,0,0,0.0,"True","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,57,30,0,0,0
"21/03/2020","Santana de Parnaíba",2,"143.424",0,0,0,0.0,"True","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,61,0,0,0,0
"21/03/2020","Santo André",3,"0.41738",0,0,0,0.0,"True","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,56,30,0,0,0
"21/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"True","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,55,0,0,0,0
"21/03/2020","São Bernardo do Campo",4,"0.47679",0,0,0,0.0,"True","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,55,119,10,0,0
"21/03/2020","São Caetano do Sul",4,"248.251",0,0,0,0.0,"True","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,56,30,4,0,0
"21/03/2020","São Paulo",306,"249.755",0,9,0,0.0294,"True","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,57,957,20,20,0
"21/03/2020","Vargem Grande Paulista",1,"190.125",0,0,0,0.0,"True","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"22/03/2020","Barueri",1,"0.36472",0,0,0,0.0,"True","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,51,0,0,0,0
"22/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"True","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,57,3,0,0,0
"22/03/2020","Cotia",2,"0.80254",0,0,0,0.0,"True","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,60,0,0,0,0
"22/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"True","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,57,0,0,0,0
"22/03/2020","Guarulhos",1,"0.07251",0,0,0,0.0,"True","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,56,23,2,0,0
"22/03/2020","Mauá",1,"0.21146",0,0,0,0.0,"True","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,56,0,0,0,0
"22/03/2020","Mogi das Cruzes",1,"0.22429",0,0,0,0.0,"True","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,58,0,0,0,0
"22/03/2020","Osasco",1,"0.14318",0,0,0,0.0,"True","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,57,30,0,0,0
"22/03/2020","Santana de Parnaíba",2,"143.424",0,0,0,0.0,"True","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,60,0,0,0,0
"22/03/2020","Santo André",3,"0.41738",0,0,0,0.0,"True","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,57,30,0,0,0
"22/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"True","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,57,0,0,0,0
"22/03/2020","São Bernardo do Campo",4,"0.47679",0,0,0,0.0,"True","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,56,119,10,0,0
"22/03/2020","São Caetano do Sul",4,"248.251",0,0,0,0.0,"True","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,56,30,4,0,0
"22/03/2020","São Paulo",306,"249.755",0,9,0,0.0294,"True","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,56,957,20,20,0
"22/03/2020","Vargem Grande Paulista",1,"190.125",0,0,0,0.0,"True","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"23/03/2020","Barueri",1,"0.36472",0,0,0,0.0,"True","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,47,0,0,0,0
"23/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"True","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,52,3,0,0,0
"23/03/2020","Cotia",2,"0.80254",0,0,0,0.0,"True","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,56,0,0,0,0
"23/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"True","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,50,0,0,0,0
"23/03/2020","Guarulhos",1,"0.07251",0,0,0,0.0,"True","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,52,23,2,0,0
"23/03/2020","Mauá",1,"0.21146",0,0,0,0.0,"True","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,51,0,0,0,0
"23/03/2020","Mogi das Cruzes",1,"0.22429",0,0,0,0.0,"True","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,54,0,0,0,0
"23/03/2020","Osasco",1,"0.14318",0,0,0,0.0,"True","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,53,30,0,0,0
"23/03/2020","Santana de Parnaíba",2,"143.424",0,0,0,0.0,"True","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,56,0,0,0,0
"23/03/2020","Santo André",3,"0.41738",0,0,0,0.0,"True","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,53,30,0,0,0
"23/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"True","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,54,0,0,0,0
"23/03/2020","São Bernardo do Campo",4,"0.47679",0,0,0,0.0,"True","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,52,119,10,0,0
"23/03/2020","São Caetano do Sul",4,"248.251",0,0,0,0.0,"True","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,53,30,4,0,0
"23/03/2020","São Paulo",306,"249.755",0,9,0,0.0294,"True","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,53,957,20,20,0
"23/03/2020","Vargem Grande Paulista",1,"190.125",0,0,0,0.0,"True","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"24/03/2020","Barueri",1,"0.36472",0,0,0,0.0,"True","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,49,0,0,0,0
"24/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"True","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,54,3,0,0,0
"24/03/2020","Cotia",2,"0.80254",0,0,0,0.0,"True","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,57,0,0,0,0
"24/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"True","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,54,0,0,0,0
"24/03/2020","Guarulhos",1,"0.07251",0,0,0,0.0,"True","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,53,23,2,0,0
"24/03/2020","Mauá",1,"0.21146",0,0,0,0.0,"True","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,53,0,0,0,0
"24/03/2020","Mogi das Cruzes",1,"0.22429",0,0,0,0.0,"True","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,56,0,0,0,0
"24/03/2020","Osasco",1,"0.14318",0,0,0,0.0,"True","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,54,30,0,0,0
"24/03/2020","Santana de Parnaíba",2,"143.424",0,0,0,0.0,"True","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,58,0,0,0,0
"24/03/2020","Santo André",3,"0.41738",0,0,0,0.0,"True","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,55,30,0,0,0
"24/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"True","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,55,0,0,0,0
"24/03/2020","São Bernardo do Campo",4,"0.47679",0,0,0,0.0,"True","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,54,119,10,0,0
"24/03/2020","São Caetano do Sul",4,"248.251",0,0,0,0.0,"True","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,54,30,4,0,0
"24/03/2020","São Paulo",306,"249.755",0,9,0,0.0294,"True","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,55,957,20,20,0
"24/03/2020","Vargem Grande Paulista",1,"190.125",0,0,0,0.0,"True","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"25/02/2020","São Paulo",1,"0.00816",1,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"25/03/2020","Barueri",1,"0.36472",0,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,50,0,0,0,0
"25/03/2020","Caieiras",1,"0.98551",1,0,0,0.0,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,53,0,0,0,0
"25/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,54,3,0,0,0
"25/03/2020","Cotia",6,"240.761",4,0,0,0.0,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,57,0,0,0,0
"25/03/2020","Embu das Artes",1,"0.36533",1,0,0,0.0,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,52,0,0,0,0
"25/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,54,0,0,0,0
"25/03/2020","Guarulhos",5,"0.36253",4,1,1,0.2,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,54,23,2,0,0
"25/03/2020","Mauá",2,"0.42291",1,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,54,0,0,0,0
"25/03/2020","Mogi das Cruzes",4,"0.89718",3,0,0,0.0,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,56,0,0,0,0
"25/03/2020","Osasco",3,"0.42954",2,1,1,0.3333,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,54,30,0,0,0
"25/03/2020","Poá",1,"0.85141",1,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,58,0,0,0,0
"25/03/2020","Ribeirão Pires",1,"0.81042",1,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,62,0,0,0,0
"25/03/2020","Santana de Parnaíba",4,"286.847",2,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,59,0,0,0,0
"25/03/2020","Santo André",17,"236.514",14,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,55,30,0,0,0
"25/03/2020","Suzano",1,"0.33598",0,0,0,0.0,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,56,0,0,0,0
"25/03/2020","São Bernardo do Campo",13,"154.958",9,0,0,0.0,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,54,119,10,0,0
"25/03/2020","São Caetano do Sul",16,"993.006",12,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,55,30,4,0,0
"25/03/2020","São Paulo",722,"58.929",416,44,35,0.0609,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,55,957,20,20,0
"25/03/2020","Taboão da Serra",1,"0.34523",1,1,1,1.0,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,54,0,0,0,0
"25/03/2020","Vargem Grande Paulista",0,"",-1,1,1,0.0,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"26/02/2020","São Paulo",1,"0.00816",0,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"26/03/2020","Arujá",1,"111.329",1,0,0,0.0,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,53,0,0,0,0
"26/03/2020","Barueri",3,"109.416",2,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,50,0,0,0,0
"26/03/2020","Caieiras",2,"197.103",1,0,0,0.0,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,53,0,0,0,0
"26/03/2020","Carapicuíba",2,"0.49884",0,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,53,3,0,0,0
"26/03/2020","Cotia",5,"200.634",-1,0,0,0.0,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,58,0,0,0,0
"26/03/2020","Embu das Artes",1,"0.36533",0,0,0,0.0,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,54,0,0,0,0
"26/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,54,0,0,0,0
"26/03/2020","Guarulhos",9,"0.65256",4,1,0,0.1111,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,54,23,2,0,0
"26/03/2020","Mairiporã",1,"0.99821",1,0,0,0.0,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,61,0,0,0,0
"26/03/2020","Mauá",2,"0.42291",0,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,55,0,0,0,0
"26/03/2020","Mogi das Cruzes",7,"157.006",3,0,0,0.0,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,56,0,0,0,0
"26/03/2020","Osasco",3,"0.42954",0,0,-1,0.0,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,55,30,0,0,0
"26/03/2020","Poá",1,"0.85141",0,0,0,0.0,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,57,0,0,0,0
"26/03/2020","Ribeirão Pires",1,"0.81042",0,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,61,0,0,0,0
"26/03/2020","Santana de Parnaíba",6,"430.271",2,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,58,0,0,0,0
"26/03/2020","Santo André",16,"222.602",-1,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,56,30,0,0,0
