epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
15,10/04/2020,4,SP,Barretos,3505500,city,4,327.606,0,0,0,0.0,122098,False,False
15,10/04/2020,24,SP,Barueri,3505708,city,44,1.604.773,2,2,0,0.0455,274182,False,False
15,10/04/2020,3,SP,Batatais,3505906,city,1,15.998,0,0,0,0.0,62508,False,False
15,10/04/2020,11,SP,Bauru,3506003,city,11,291.918,1,1,0,0.0909,376818,False,False
15,10/04/2020,4,SP,Bebedouro,3506102,city,2,258.078,0,0,0,0.0,77496,False,False
15,10/04/2020,5,SP,Birigui,3506508,city,2,161.763,0,0,0,0.0,123638,False,False
15,10/04/2020,5,SP,Boituva,3507001,city,4,65.577,1,0,0,0.0,60997,False,False
15,10/04/2020,7,SP,Botucatu,3507506,city,15,1.023.912,0,1,0,0.0667,146497,False,False
15,10/04/2020,4,SP,Bragança Paulista,3507605,city,26,154.149,10,4,1,0.1538,168668,False,False
15,10/04/2020,12,SP,Brodowski,3507803,city,2,801.957,0,0,0,0.0,24939,False,False
15,10/04/2020,3,SP,Caçapava,3508504,city,3,318.258,0,0,0,0.0,94263,False,False
15,10/04/2020,11,SP,Cachoeira Paulista,3508603,city,1,300.057,0,0,0,0.0,33327,False,False
15,10/04/2020,17,SP,Caieiras,3509007,city,32,3.153.641,1,4,0,0.125,101470,False,False
15,10/04/2020,12,SP,Cajamar,3509205,city,5,651.033,2,1,1,0.2,76801,False,False
15,10/04/2020,24,SP,Campinas,3509502,city,100,830.514,17,5,0,0.05,1204073,False,False
15,10/04/2020,5,SP,Caraguatatuba,3510500,city,2,164.566,0,1,0,0.5,121532,False,False
15,10/04/2020,28,SP,Carapicuíba,3510609,city,29,723.324,4,2,0,0.069,400927,False,False
15,10/04/2020,4,SP,Catanduva,3511102,city,3,24.618,2,2,1,0.6667,121862,False,False
15,10/04/2020,7,SP,Cedral,3511300,city,1,1.082.603,0,0,0,0.0,9237,False,False
15,10/04/2020,24,SP,Cotia,3513009,city,53,212.672,7,3,0,0.0566,249210,False,False
15,10/04/2020,8,SP,Cravinhos,3513108,city,2,566.701,0,1,0,0.5,35292,False,False
15,10/04/2020,1,SP,Cubatão,3513504,city,2,153.016,2,0,0,0.0,130705,False,False
15,10/04/2020,15,SP,Diadema,3513801,city,59,139.189,4,1,0,0.0169,423884,False,False
15,10/04/2020,9,SP,Dracena,3514403,city,1,213.707,0,1,0,1.0,46793,False,False
15,10/04/2020,2,SP,Eldorado,3514809,city,1,645.411,0,0,0,0.0,15494,False,False
15,10/04/2020,17,SP,Embu das Artes,3515004,city,33,1.205.585,6,2,1,0.0606,273726,False,False
15,10/04/2020,5,SP,Embu-Guaçu,3515103,city,4,576.493,2,0,0,0.0,69385,False,False
15,10/04/2020,30,SP,Ferraz de Vasconcelos,3515707,city,35,1.801.561,7,0,0,0.0,194276,False,False
15,10/04/2020,9,SP,Franca,3516200,city,2,0.56627,0,0,0,0.0,353187,False,False
15,10/04/2020,9,SP,Francisco Morato,3516309,city,12,682.423,3,1,0,0.0833,175844,False,False
15,10/04/2020,11,SP,Franco da Rocha,3516408,city,18,1.165.131,1,1,0,0.0556,154489,False,False
15,10/04/2020,7,SP,Guararapes,3518206,city,3,910.774,0,0,0,0.0,32939,False,False
15,10/04/2020,3,SP,Guararema,3518305,city,2,671.186,0,0,0,0.0,29798,False,False
15,10/04/2020,2,SP,Guaratinguetá,3518404,city,1,0.82103,0,0,0,0.0,121798,False,False
15,10/04/2020,11,SP,Guarujá,3518701,city,7,218.437,1,0,0,0.0,320459,False,False
15,10/04/2020,25,SP,Guarulhos,3518800,city,178,129.062,24,16,5,0.0899,1379182,False,False
15,10/04/2020,22,SP,Hortolândia,3519071,city,2,0.86636,0,0,0,0.0,230851,False,False
15,10/04/2020,4,SP,Ibiúna,3519709,city,1,126.778,0,0,0,0.0,78878,False,False
15,10/04/2020,2,SP,Ilhabela,3520400,city,1,285.959,0,0,0,0.0,34970,False,False
15,10/04/2020,5,SP,Ilha Comprida,3520426,city,9,8.060.183,0,0,0,0.0,11166,False,False
15,10/04/2020,23,SP,Importados/Indefinidos,,city,93,,3,0,-1,0.0,,False,False
15,10/04/2020,10,SP,Indaiatuba,3520509,city,3,119.224,0,0,0,0.0,251627,False,False
15,10/04/2020,17,SP,Iracemápolis,3521408,city,1,412.626,0,0,0,0.0,24235,False,False
15,10/04/2020,10,SP,Itanhaém,3522109,city,2,196.433,0,0,0,0.0,101816,False,False
15,10/04/2020,11,SP,Itapecerica da Serra,3522208,city,26,1.479.854,4,1,0,0.0385,175693,False,False
15,10/04/2020,6,SP,Itapetininga,3522307,city,3,183.037,2,1,1,0.3333,163901,False,False
15,10/04/2020,2,SP,Itapeva,3522406,city,1,105.984,0,0,0,0.0,94354,False,False
15,10/04/2020,12,SP,Itapevi,3522505,city,17,715.187,2,4,1,0.2353,237700,False,False
15,10/04/2020,7,SP,Itapira,3522604,city,1,133.738,0,0,0,0.0,74773,False,False
15,10/04/2020,11,SP,Itaquaquecetuba,3523107,city,24,647.213,0,0,0,0.0,370821,False,False
15,10/04/2020,9,SP,Itararé,3523206,city,1,198.008,0,0,0,0.0,50503,False,False
15,10/04/2020,4,SP,Itatiba,3523404,city,1,0.82742,0,1,0,1.0,120858,False,False
15,10/04/2020,2,SP,Itatinga,3523503,city,1,483.162,0,0,0,0.0,20697,False,False
15,10/04/2020,9,SP,Itu,3523909,city,2,114.983,0,0,0,0.0,173939,False,False
15,10/04/2020,12,SP,Itupeva,3524006,city,1,16.326,0,0,0,0.0,61252,False,False
15,10/04/2020,8,SP,Jaboticabal,3524303,city,5,64.714,0,2,0,0.4,77263,False,False
15,10/04/2020,3,SP,Jacareí,3524402,city,1,0.42797,0,0,0,0.0,233662,False,False
15,10/04/2020,2,SP,Jaci,3524501,city,1,1.415.028,0,0,0,0.0,7067,False,False
15,10/04/2020,24,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
15,10/04/2020,3,SP,Jales,3524808,city,1,203.637,0,0,0,0.0,49107,False,False
15,10/04/2020,12,SP,Jandira,3525003,city,3,240.121,0,0,0,0.0,124937,False,False
15,10/04/2020,9,SP,Jaú,3525300,city,1,0.66555,0,0,0,0.0,150252,False,False
15,10/04/2020,3,SP,Joanópolis,3525508,city,1,75.643,0,0,0,0.0,13220,False,False
15,10/04/2020,7,SP,José Bonifácio,3525706,city,2,540.321,0,0,0,0.0,37015,False,False
15,10/04/2020,17,SP,Jundiaí,3525904,city,12,286.422,1,1,0,0.0833,418962,False,False
15,10/04/2020,3,SP,Laranjal Paulista,3526407,city,2,701.361,0,1,0,0.5,28516,False,False
15,10/04/2020,11,SP,Lençóis Paulista,3526803,city,3,438.391,1,0,0,0.0,68432,False,False
15,10/04/2020,10,SP,Limeira,3526902,city,4,13.067,2,0,0,0.0,306114,False,False
15,10/04/2020,16,SP,Louveira,3527306,city,1,204.562,0,0,0,0.0,48885,False,False
15,10/04/2020,16,SP,Mairiporã,3528502,city,7,698.749,0,2,0,0.2857,100179,False,False
15,10/04/2020,8,SP,Marília,3529005,city,4,167.447,2,0,0,0.0,238882,False,False
15,10/04/2020,11,SP,Matão,3529302,city,2,240.471,0,0,0,0.0,83170,False,False
15,10/04/2020,26,SP,Mauá,3529401,city,42,888.114,4,0,0,0.0,472912,False,False
15,10/04/2020,5,SP,Mirassol,3530300,city,4,668.628,0,0,0,0.0,59824,False,False
15,10/04/2020,3,SP,Mococa,3530508,city,2,290.339,0,1,0,0.5,68885,False,False
15,10/04/2020,22,SP,Mogi das Cruzes,3530607,city,50,1.121.474,13,2,1,0.04,445842,False,False
15,10/04/2020,11,SP,Mogi Guaçu,3530706,city,4,263.352,0,1,0,0.25,151888,False,False
15,10/04/2020,4,SP,Monte Alto,3531308,city,3,594.083,2,0,0,0.0,50498,False,False
15,10/04/2020,11,SP,Nova Odessa,3533403,city,1,166.185,0,1,0,1.0,60174,False,False
15,10/04/2020,3,SP,Olímpia,3533908,city,2,36.515,0,0,0,0.0,54772,False,False
15,10/04/2020,7,SP,Orlândia,3534302,city,2,454.256,0,0,0,0.0,44028,False,False
15,10/04/2020,24,SP,Osasco,3534401,city,121,1.732.487,14,8,1,0.0661,698418,False,False
15,10/04/2020,1,SP,Ourinhos,3534708,city,1,0.88073,1,0,0,0.0,113542,False,False
15,10/04/2020,7,SP,Pariquera-Açu,3536208,city,2,1.017.915,1,0,0,0.0,19648,False,False
15,10/04/2020,12,SP,Paulínia,3536505,city,5,456.938,1,0,0,0.0,109424,False,False
15,10/04/2020,1,SP,Pedra Bela,3536802,city,1,1.641.228,1,0,0,0.0,6093,False,False
15,10/04/2020,12,SP,Penápolis,3537305,city,1,157.711,0,1,0,1.0,63407,False,False
15,10/04/2020,4,SP,Peruíbe,3537602,city,3,439.342,0,0,0,0.0,68284,False,False
15,10/04/2020,4,SP,Pindamonhangaba,3538006,city,1,0.59408,0,0,0,0.0,168328,False,False
15,10/04/2020,3,SP,Pindorama,3538105,city,1,586.545,0,0,0,0.0,17049,False,False
15,10/04/2020,12,SP,Piracicaba,3538709,city,12,296.925,0,0,0,0.0,404142,False,False
15,10/04/2020,11,SP,Pirajuí,3538907,city,1,39.228,0,0,0,0.0,25492,False,False
15,10/04/2020,17,SP,Poá,3539806,city,9,76.627,2,1,0,0.1111,117452,False,False
15,10/04/2020,12,SP,Porto Feliz,3540606,city,0,,0,0,0,0.0,53098,False,False
15,10/04/2020,1,SP,Porto Ferreira,3540705,city,2,356.189,2,1,1,0.5,56150,False,False
15,10/04/2020,10,SP,Praia Grande,3541000,city,14,430.672,1,1,0,0.0714,325073,False,False
15,10/04/2020,3,SP,Presidente Prudente,3541406,city,3,131.152,0,2,0,0.6667,228743,False,False
15,10/04/2020,5,SP,Presidente Venceslau,3541505,city,4,1.012.248,1,2,0,0.5,39516,False,False
15,10/04/2020,8,SP,Promissão,3541604,city,1,247.329,0,0,0,0.0,40432,False,False
15,10/04/2020,17,SP,Ribeirão Pires,3543303,city,15,1.215.628,0,0,0,0.0,123393,False,False
15,10/04/2020,16,SP,Ribeirão Preto,3543402,city,36,511.878,0,4,0,0.1111,703293,False,False
15,10/04/2020,17,SP,Rio Claro,3543907,city,3,145.332,0,1,0,0.3333,206424,False,False
15,10/04/2020,4,SP,Rio Grande da Serra,3544103,city,4,786.689,0,0,0,0.0,50846,False,False
15,10/04/2020,4,SP,Salto,3545209,city,3,252.817,0,0,0,0.0,118663,False,False
15,10/04/2020,11,SP,Salto de Pirapora,3545308,city,2,440.315,0,0,0,0.0,45422,False,False
15,10/04/2020,1,SP,Santa Bárbara d'Oeste,3545803,city,1,0.51686,1,0,0,0.0,193475,False,False
15,10/04/2020,7,SP,Santa Branca,3546009,city,2,1.352.448,0,1,0,0.5,14788,False,False
15,10/04/2020,5,SP,Santa Cruz do Rio Pardo,3546405,city,2,419.525,1,0,0,0.0,47673,False,False
15,10/04/2020,11,SP,Santa Isabel,3546801,city,1,174.259,0,0,0,0.0,57386,False,False
15,10/04/2020,35,SP,Santana de Parnaíba,3547304,city,32,2.294.779,1,0,0,0.0,139447,False,False
15,10/04/2020,26,SP,Santo André,3547809,city,139,1.933.851,9,3,0,0.0216,718773,False,False
15,10/04/2020,12,SP,Santos,3548500,city,144,3.323.248,14,5,1,0.0347,433311,False,False
15,10/04/2020,26,SP,São Bernardo do Campo,3548708,city,174,2.074.056,10,9,2,0.0517,838936,False,False
15,10/04/2020,26,SP,São Caetano do Sul,3548807,city,62,3.847.896,3,1,0,0.0161,161127,False,False
15,10/04/2020,5,SP,São Carlos,3548906,city,4,158.741,2,2,2,0.5,251983,False,False
15,10/04/2020,2,SP,São João da Boa Vista,3549102,city,1,109.636,0,0,0,0.0,91211,False,False
15,10/04/2020,11,SP,São José do Rio Pardo,3549706,city,1,181.997,0,0,0,0.0,54946,False,False
15,10/04/2020,24,SP,São José do Rio Preto,3549805,city,41,890.006,0,1,0,0.0244,460671,False,False
15,10/04/2020,24,SP,São José dos Campos,3549904,city,85,1.177.377,4,1,0,0.0118,721944,False,False
15,10/04/2020,7,SP,São Manuel,3550100,city,3,732.529,0,1,0,0.3333,40954,False,False
15,10/04/2020,1,SP,São Miguel Arcanjo,3550209,city,1,303.665,1,0,0,0.0,32931,False,False
15,10/04/2020,46,SP,São Paulo,3550308,city,5982,4.882.459,505,409,25,0.0684,12252023,False,False
15,10/04/2020,12,SP,São Pedro,3550407,city,1,280.481,0,0,0,0.0,35653,False,False
15,10/04/2020,4,SP,São Roque,3550605,city,3,329.612,0,0,0,0.0,91016,False,False
15,10/04/2020,17,SP,São Sebastião,3550704,city,4,449.539,0,1,0,0.25,88980,False,False
15,10/04/2020,11,SP,São Vicente,3551009,city,14,382.725,1,0,0,0.0,365798,False,False
15,10/04/2020,3,SP,Sertãozinho,3551702,city,2,158.964,0,0,0,0.0,125815,False,False
15,10/04/2020,15,SP,Sorocaba,3552205,city,18,264.948,1,2,0,0.1111,679378,False,False
15,10/04/2020,4,SP,Sumaré,3552403,city,2,0.70811,0,0,0,0.0,282441,False,False
15,10/04/2020,23,SP,Suzano,3552502,city,30,1.007.939,6,1,0,0.0333,297637,False,False
15,10/04/2020,17,SP,Taboão da Serra,3552809,city,72,2.485.639,5,5,0,0.0694,289664,False,False
15,10/04/2020,3,SP,Tanabi,3553401,city,1,385.104,0,0,0,0.0,25967,False,False
15,10/04/2020,16,SP,Tatuí,3554003,city,4,328.499,2,0,0,0.0,121766,False,False
15,10/04/2020,23,SP,Taubaté,3554102,city,6,190.522,1,0,0,0.0,314924,False,False
15,10/04/2020,6,SP,Terra Roxa,3554409,city,1,1.067.236,0,0,0,0.0,9370,False,False
15,10/04/2020,1,SP,Tupã,3555000,city,1,152.616,1,0,0,0.0,65524,False,False
15,10/04/2020,17,SP,Valinhos,3556206,city,4,309.614,0,0,0,0.0,129193,False,False
15,10/04/2020,23,SP,Vargem Grande Paulista,3556453,city,5,950.625,0,3,0,0.6,52597,False,False
15,10/04/2020,11,SP,Vinhedo,3556701,city,7,889.137,0,0,0,0.0,78728,False,False
15,10/04/2020,11,SP,Votorantim,3557006,city,2,163.292,0,0,0,0.0,122480,False,False
15,10/04/2020,11,SP,Votuporanga,3557105,city,3,317.303,0,0,0,0.0,94547,False,False
15,11/04/2020,9,SP,Adamantina,3500105,city,0,,0,0,0,0.0,35068,False,True
15,11/04/2020,10,SP,Águas de Lindóia,3500501,city,1,534.616,0,1,0,1.0,18705,False,False
15,11/04/2020,2,SP,Águas de São Pedro,3500600,city,1,2.897.711,0,0,0,0.0,3451,False,False
15,11/04/2020,10,SP,Agudos,3500709,city,2,537.432,1,1,0,0.5,37214,False,False
15,11/04/2020,12,SP,Americana,3501608,city,3,12.521,0,2,0,0.6667,239597,False,False
15,11/04/2020,1,SP,Américo Brasiliense,3501707,city,1,246.889,1,0,0,0.0,40504,False,False
15,11/04/2020,1,SP,Amparo,3501905,city,1,138.514,1,0,0,0.0,72195,False,False
15,11/04/2020,1,SP,Araçariguama,3502754,city,1,447.147,1,0,0,0.0,22364,False,False
15,11/04/2020,12,SP,Araçatuba,3502804,city,14,710.602,-1,0,0,0.0,197016,False,False
15,11/04/2020,2,SP,Araçoiaba da Serra,3502903,city,1,29.286,0,0,0,0.0,34146,False,False
15,11/04/2020,10,SP,Araraquara,3503208,city,10,4.236,3,1,0,0.1,236072,False,False
15,11/04/2020,5,SP,Araras,3503307,city,3,223.487,0,0,0,0.0,134236,False,False
15,11/04/2020,3,SP,Artur Nogueira,3503802,city,1,183.797,0,0,0,0.0,54408,False,False
15,11/04/2020,17,SP,Arujá,3503901,city,11,1.224.617,1,1,0,0.0909,89824,False,False
15,11/04/2020,10,SP,Assis,3504008,city,4,383.193,0,1,0,0.25,104386,False,False
15,11/04/2020,9,SP,Atibaia,3504107,city,13,910.613,0,0,0,0.0,142761,False,False
15,11/04/2020,4,SP,Avaré,3504503,city,3,330.925,0,0,0,0.0,90655,False,False
15,11/04/2020,4,SP,Bady Bassitt,3504602,city,2,1.142.727,1,0,0,0.0,17502,False,False
15,11/04/2020,3,SP,Barra do Turvo,3505401,city,1,1.305.653,0,0,0,0.0,7659,False,False
15,11/04/2020,5,SP,Barretos,3505500,city,4,327.606,0,0,0,0.0,122098,False,False
15,11/04/2020,25,SP,Barueri,3505708,city,43,1.568.301,-1,2,0,0.0465,274182,False,False
15,11/04/2020,4,SP,Batatais,3505906,city,1,15.998,0,0,0,0.0,62508,False,False
15,11/04/2020,12,SP,Bauru,3506003,city,10,26.538,-1,1,0,0.1,376818,False,False
15,11/04/2020,5,SP,Bebedouro,3506102,city,1,129.039,-1,0,0,0.0,77496,False,False
15,11/04/2020,6,SP,Birigui,3506508,city,2,161.763,0,0,0,0.0,123638,False,False
15,11/04/2020,6,SP,Boituva,3507001,city,4,65.577,0,0,0,0.0,60997,False,False
15,11/04/2020,8,SP,Botucatu,3507506,city,15,1.023.912,0,1,0,0.0667,146497,False,False
15,11/04/2020,5,SP,Bragança Paulista,3507605,city,26,154.149,0,4,0,0.1538,168668,False,False
15,11/04/2020,13,SP,Brodowski,3507803,city,2,801.957,0,0,0,0.0,24939,False,False
15,11/04/2020,4,SP,Caçapava,3508504,city,3,318.258,0,0,0,0.0,94263,False,False
15,11/04/2020,12,SP,Cachoeira Paulista,3508603,city,1,300.057,0,0,0,0.0,33327,False,False
15,11/04/2020,1,SP,Caiabu,3508900,city,1,2.386.065,1,1,1,1.0,4191,False,False
15,11/04/2020,18,SP,Caieiras,3509007,city,33,3.252.193,1,4,0,0.1212,101470,False,False
15,11/04/2020,13,SP,Cajamar,3509205,city,5,651.033,0,1,0,0.2,76801,False,False
15,11/04/2020,25,SP,Campinas,3509502,city,100,830.514,0,5,0,0.05,1204073,False,False
15,11/04/2020,6,SP,Caraguatatuba,3510500,city,2,164.566,0,1,0,0.5,121532,False,False
15,11/04/2020,29,SP,Carapicuíba,3510609,city,31,773.208,2,2,0,0.0645,400927,False,False
15,11/04/2020,5,SP,Catanduva,3511102,city,3,24.618,0,2,0,0.6667,121862,False,False
15,11/04/2020,8,SP,Cedral,3511300,city,1,1.082.603,0,0,0,0.0,9237,False,False
15,11/04/2020,25,SP,Cotia,3513009,city,59,2.367.481,6,4,1,0.0678,249210,False,False
15,11/04/2020,9,SP,Cravinhos,3513108,city,2,566.701,0,1,0,0.5,35292,False,False
15,11/04/2020,2,SP,Cubatão,3513504,city,2,153.016,0,0,0,0.0,130705,False,False
15,11/04/2020,16,SP,Diadema,3513801,city,60,1.415.482,1,1,0,0.0167,423884,False,False
15,11/04/2020,10,SP,Dracena,3514403,city,1,213.707,0,1,0,1.0,46793,False,False
15,11/04/2020,3,SP,Eldorado,3514809,city,1,645.411,0,0,0,0.0,15494,False,False
15,11/04/2020,18,SP,Embu das Artes,3515004,city,34,1.242.118,1,2,0,0.0588,273726,False,False
15,11/04/2020,6,SP,Embu-Guaçu,3515103,city,4,576.493,0,0,0,0.0,69385,False,False
15,11/04/2020,1,SP,Estiva Gerbi,3557303,city,1,884.643,1,0,0,0.0,11304,False,False
15,11/04/2020,31,SP,Ferraz de Vasconcelos,3515707,city,34,1.750.088,-1,0,0,0.0,194276,False,False
15,11/04/2020,10,SP,Franca,3516200,city,2,0.56627,0,0,0,0.0,353187,False,False
15,11/04/2020,10,SP,Francisco Morato,3516309,city,13,739.292,1,1,0,0.0769,175844,False,False
15,11/04/2020,12,SP,Franco da Rocha,3516408,city,19,1.229.861,1,1,0,0.0526,154489,False,False
15,11/04/2020,8,SP,Guararapes,3518206,city,3,910.774,0,0,0,0.0,32939,False,False
15,11/04/2020,4,SP,Guararema,3518305,city,1,335.593,-1,0,0,0.0,29798,False,False
15,11/04/2020,3,SP,Guaratinguetá,3518404,city,1,0.82103,0,0,0,0.0,121798,False,False
15,11/04/2020,12,SP,Guarujá,3518701,city,7,218.437,0,0,0,0.0,320459,False,False
15,11/04/2020,26,SP,Guarulhos,3518800,city,191,1.384.879,13,16,0,0.0838,1379182,False,False
15,11/04/2020,23,SP,Hortolândia,3519071,city,2,0.86636,0,0,0,0.0,230851,False,False
15,11/04/2020,1,SP,Ibirá,3519402,city,1,806.907,1,0,0,0.0,12393,False,False
15,11/04/2020,5,SP,Ibiúna,3519709,city,1,126.778,0,0,0,0.0,78878,False,False
15,11/04/2020,3,SP,Ilhabela,3520400,city,1,285.959,0,0,0,0.0,34970,False,False
15,11/04/2020,6,SP,Ilha Comprida,3520426,city,9,8.060.183,0,0,0,0.0,11166,False,False
15,11/04/2020,24,SP,Importados/Indefinidos,,city,79,,-14,0,0,0.0,,False,False
15,11/04/2020,11,SP,Indaiatuba,3520509,city,4,158.965,1,0,0,0.0,251627,False,False
15,11/04/2020,18,SP,Iracemápolis,3521408,city,1,412.626,0,0,0,0.0,24235,False,False
15,11/04/2020,11,SP,Itanhaém,3522109,city,2,196.433,0,0,0,0.0,101816,False,False
15,11/04/2020,12,SP,Itapecerica da Serra,3522208,city,27,1.536.772,1,1,0,0.037,175693,False,False
15,11/04/2020,7,SP,Itapetininga,3522307,city,3,183.037,0,1,0,0.3333,163901,False,False
15,11/04/2020,3,SP,Itapeva,3522406,city,1,105.984,0,0,0,0.0,94354,False,False
15,11/04/2020,13,SP,Itapevi,3522505,city,17,715.187,0,4,0,0.2353,237700,False,False
15,11/04/2020,8,SP,Itapira,3522604,city,1,133.738,0,0,0,0.0,74773,False,False
15,11/04/2020,12,SP,Itaquaquecetuba,3523107,city,25,67.418,1,0,0,0.0,370821,False,False
15,11/04/2020,10,SP,Itararé,3523206,city,1,198.008,0,0,0,0.0,50503,False,False
15,11/04/2020,5,SP,Itatiba,3523404,city,1,0.82742,0,1,0,1.0,120858,False,False
15,11/04/2020,3,SP,Itatinga,3523503,city,1,483.162,0,0,0,0.0,20697,False,False
15,11/04/2020,10,SP,Itu,3523909,city,2,114.983,0,0,0,0.0,173939,False,False
15,11/04/2020,13,SP,Itupeva,3524006,city,1,16.326,0,0,0,0.0,61252,False,False
15,11/04/2020,9,SP,Jaboticabal,3524303,city,5,64.714,0,2,0,0.4,77263,False,False
15,11/04/2020,4,SP,Jacareí,3524402,city,1,0.42797,0,0,0,0.0,233662,False,False
15,11/04/2020,3,SP,Jaci,3524501,city,1,1.415.028,0,0,0,0.0,7067,False,False
15,11/04/2020,25,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
15,11/04/2020,4,SP,Jales,3524808,city,1,203.637,0,0,0,0.0,49107,False,False
15,11/04/2020,13,SP,Jandira,3525003,city,3,240.121,0,0,0,0.0,124937,False,False
15,11/04/2020,10,SP,Jaú,3525300,city,1,0.66555,0,0,0,0.0,150252,False,False
15,11/04/2020,4,SP,Joanópolis,3525508,city,1,75.643,0,0,0,0.0,13220,False,False
15,11/04/2020,8,SP,José Bonifácio,3525706,city,2,540.321,0,0,0,0.0,37015,False,False
15,11/04/2020,18,SP,Jundiaí,3525904,city,13,310.291,1,1,0,0.0769,418962,False,False
15,11/04/2020,4,SP,Laranjal Paulista,3526407,city,2,701.361,0,1,0,0.5,28516,False,False
15,11/04/2020,12,SP,Lençóis Paulista,3526803,city,3,438.391,0,0,0,0.0,68432,False,False
15,11/04/2020,11,SP,Limeira,3526902,city,4,13.067,0,0,0,0.0,306114,False,False
15,11/04/2020,17,SP,Louveira,3527306,city,1,204.562,0,0,0,0.0,48885,False,False
15,11/04/2020,17,SP,Mairiporã,3528502,city,7,698.749,0,2,0,0.2857,100179,False,False
15,11/04/2020,9,SP,Marília,3529005,city,4,167.447,0,0,0,0.0,238882,False,False
15,11/04/2020,12,SP,Matão,3529302,city,2,240.471,0,0,0,0.0,83170,False,False
15,11/04/2020,27,SP,Mauá,3529401,city,43,90.926,1,0,0,0.0,472912,False,False
15,11/04/2020,6,SP,Mirassol,3530300,city,4,668.628,0,0,0,0.0,59824,False,False
15,11/04/2020,4,SP,Mococa,3530508,city,2,290.339,0,1,0,0.5,68885,False,False
15,11/04/2020,23,SP,Mogi das Cruzes,3530607,city,56,125.605,6,2,0,0.0357,445842,False,False
15,11/04/2020,12,SP,Mogi Guaçu,3530706,city,6,395.028,2,1,0,0.1667,151888,False,False
15,11/04/2020,5,SP,Monte Alto,3531308,city,3,594.083,0,0,0,0.0,50498,False,False
15,11/04/2020,12,SP,Nova Odessa,3533403,city,1,166.185,0,1,0,1.0,60174,False,False
15,11/04/2020,4,SP,Olímpia,3533908,city,2,36.515,0,0,0,0.0,54772,False,False
15,11/04/2020,8,SP,Orlândia,3534302,city,2,454.256,0,0,0,0.0,44028,False,False
15,11/04/2020,25,SP,Osasco,3534401,city,127,1.818.395,6,8,0,0.063,698418,False,False
15,11/04/2020,2,SP,Ourinhos,3534708,city,1,0.88073,0,0,0,0.0,113542,False,False
15,11/04/2020,8,SP,Pariquera-Açu,3536208,city,2,1.017.915,0,0,0,0.0,19648,False,False
15,11/04/2020,13,SP,Paulínia,3536505,city,5,456.938,0,0,0,0.0,109424,False,False
15,11/04/2020,2,SP,Pedra Bela,3536802,city,1,1.641.228,0,0,0,0.0,6093,False,False
15,11/04/2020,13,SP,Penápolis,3537305,city,1,157.711,0,1,0,1.0,63407,False,False
15,11/04/2020,5,SP,Peruíbe,3537602,city,3,439.342,0,0,0,0.0,68284,False,False
15,11/04/2020,5,SP,Pindamonhangaba,3538006,city,2,118.816,1,0,0,0.0,168328,False,False
15,11/04/2020,4,SP,Pindorama,3538105,city,1,586.545,0,0,0,0.0,17049,False,False
15,11/04/2020,13,SP,Piracicaba,3538709,city,12,296.925,0,0,0,0.0,404142,False,False
15,11/04/2020,12,SP,Pirajuí,3538907,city,1,39.228,0,0,0,0.0,25492,False,False
15,11/04/2020,18,SP,Poá,3539806,city,9,76.627,0,1,0,0.1111,117452,False,False
15,11/04/2020,13,SP,Porto Feliz,3540606,city,0,,0,0,0,0.0,53098,False,True
15,11/04/2020,2,SP,Porto Ferreira,3540705,city,2,356.189,0,1,0,0.5,56150,False,False
15,11/04/2020,11,SP,Praia Grande,3541000,city,16,492.197,2,2,1,0.125,325073,False,False
15,11/04/2020,4,SP,Presidente Prudente,3541406,city,4,174.869,1,2,0,0.5,228743,False,False
15,11/04/2020,6,SP,Presidente Venceslau,3541505,city,4,1.012.248,0,2,0,0.5,39516,False,False
15,11/04/2020,9,SP,Promissão,3541604,city,1,247.329,0,0,0,0.0,40432,False,False
15,11/04/2020,18,SP,Ribeirão Pires,3543303,city,16,129.667,1,0,0,0.0,123393,False,False
15,11/04/2020,17,SP,Ribeirão Preto,3543402,city,36,511.878,0,4,0,0.1111,703293,False,False
15,11/04/2020,18,SP,Rio Claro,3543907,city,4,193.776,1,1,0,0.25,206424,False,False
15,11/04/2020,5,SP,Rio Grande da Serra,3544103,city,5,983.362,1,0,0,0.0,50846,False,False
15,11/04/2020,5,SP,Salto,3545209,city,3,252.817,0,0,0,0.0,118663,False,False
15,11/04/2020,12,SP,Salto de Pirapora,3545308,city,2,440.315,0,0,0,0.0,45422,False,False
15,11/04/2020,2,SP,Santa Bárbara d'Oeste,3545803,city,1,0.51686,0,0,0,0.0,193475,False,False
15,11/04/2020,8,SP,Santa Branca,3546009,city,2,1.352.448,0,1,0,0.5,14788,False,False
15,11/04/2020,6,SP,Santa Cruz do Rio Pardo,3546405,city,1,209.762,-1,0,0,0.0,47673,False,False
15,11/04/2020,12,SP,Santa Isabel,3546801,city,1,174.259,0,0,0,0.0,57386,False,False
15,11/04/2020,1,SP,Santa Lúcia,3546900,city,1,1.134.173,1,0,0,0.0,8817,False,False
